Name,Release Date,Retail Price,Sale Price,Size,Sale Date,52wk High|Low,12mo Trade Range,Volatility,# of Sales,Price Premium,Avg Resale Price
/adidas-futurecraft-mfg,10/06/2016,$250,$355,Size 10.5,,High $355 | Low $120,$263 - $447,25.9%,5,42.0%,$218
/vans-authentic-supreme-blue-checker-logo,10/20/2016,$98,$332,Size 8.5,,High $620 | Low $332,$221 - $443,33.3%,5,238.8%,$553
/air-max-1-animal-pack,,$200,$298,Size 7.5,,"High $2,142 | Low $293","-$444 - $1,040",248.9%,5,49.1%,"$1,159"
/fear-of-god-military-sneaker-canapa,11/26/2016,"$1,195",$640,Size 46,,High $650 | Low $325,$486 - $794,24.1%,4,$491,
/nike-dunk-sb-low-supreme-ny-white-cement-2002,09/01/2002,,"$6,000",Size 8.5,,"High $6,000 | Low $3,000","$4,832 - $7,169",19.5%,4,"$4,169",
/dunk-high-pro-sb-supreme-red-stars,08/08/2003,$75,"$4,600",Size 10.5,,"High $4,600 | Low $2,360","$3,800 - $5,400",17.4%,4,6033.3%,"$3,515"
/jordan-23-finale,12/23/2008,$230,$850,Size 8,,"High $1,105 | Low $850",$745 - $955,12.3%,3,269.6%,$968
/nike-dunk-sb-low-yellow-lobster,07/27/2009,,"$16,500",Size 7.5,,"High $16,500 | Low $15,000","$15,876 - $17,124",3.8%,3,"$15,667",
/diadora-n9000-limitedition-castellers,09/26/2015,$220,$800,Size 12,,High $800 | Low $740,$775 - $825,3.1%,3,263.6%,$769
/jordan-1-og-chicago-1985,09/16/1985,$65,"$4,000",Size 10,,"High $8,138 | Low $4,000","$2,181 - $5,819",45.5%,3,6053.8%,"$6,546"
/air-max-1-parra-patta-cherrywood,03/13/2010,,"$5,000",Size 9,,"High $5,000 | Low $3,750","$4,485 - $5,515",10.3%,3,"$4,426",
/adidas-nmd-r1-primeknit-friends-and-family,01/01/2016,,$461,Size 6.5,,High $650 | Low $461,$381 - $541,17.3%,3,$570,
/air-max-90-patta-homegrown-grass,12/01/2006,$290,"$1,000",Size 9,,"High $1,459 | Low $1,000","$770 - $1,230",23.0%,2,244.8%,"$1,230"
/jordan-jumpoff-spike-lee-fort-greene,06/16/2017,$300,"$5,500",Size 8.5,,"High $5,500 | Low $2,000","$3,750 - $7,250",31.8%,2,1733.3%,"$3,750"
/vans-sk8-hi-supreme-public-enemy-black-white,10/01/2016,$98,"$1,000",Size 11,,"High $1,000 | Low $899","$950 - $1,051",5.1%,2,920.4%,$950
/reebok-instapump-fury-cncpts-versace,06/28/2014,$170,$401,Size 7.5,,High $564 | Low $401,$319 - $482,20.4%,2,135.6%,$482
/adidas-3d-runner-black,12/15/2016,$333,"$2,222",Size 7,,"High $2,222 | Low $1,839","$2,031 - $2,413",8.6%,2,567.3%,"$2,031"
/asics-gt-ii-ronnie-fieg-high-risk,02/20/2013,$145,$190,Size 9,,High $275 | Low $190,$147 - $233,22.5%,2,31.0%,$233
/nike-dunk-sb-low-staple-nyc-pigeon,03/01/2005,$200,"$6,019",Size 10,,"High $6,019 | Low $6,019","$5,417 - $6,621",--,1,2909.5%,"$6,019"
/air-max-90-warhawk,05/26/2007,$110,"$3,026",Size 11,,"High $3,026 | Low $3,026","$2,723 - $3,329",--,1,2650.9%,"$3,026"
/asics-gel-lyte-iii-hanon-wildcats,10/28/2011,$170,$787,Size 10,,High $787 | Low $787,$708 - $866,--,1,362.9%,$787
/new-balance-1500-hanon-chosen-few,08/31/2012,,$431,Size 10.5,,High $431 | Low $431,$388 - $474,--,1,$431,
/asics-gel-lyte-iii-ronnie-fieg-leatherbacks,11/18/2011,$130,$750,Size 9.5,,High $750 | Low $750,$675 - $825,--,1,476.9%,$750
/adidas-nmd-r1-red-apple,08/15/2016,$170,"$1,600",Size 10.5,,"High $1,600 | Low $1,600","$1,440 - $1,760",--,1,841.2%,"$1,600"
/air-max-1-b-atmos-viotech,01/01/2003,,"$2,050",Size 10.5,,"High $2,050 | Low $2,050","$1,845 - $2,255",--,1,"$2,050",
/jordan-10-og-sacramento-kings,06/01/1995,$125,$600,Size 11,,High $600 | Low $600,$540 - $660,--,1,380.0%,$600
/nike-air-mag-back-to-the-future-bttf-2016,10/04/2016,,"$34,000",Size 11,,"High $34,000 | Low $34,000","$30,600 - $37,400",--,1,"$34,000",
/louis-vuitton-jaspers-kanye-grey-pink,07/01/2009,"$1,140","$5,500",Size 6,,"High $5,500 | Low $5,500","$4,950 - $6,050",--,1,382.5%,"$5,500"
/louis-vuitton-don-kanye-red,07/01/2009,$870,"$2,400",Size 10.5,,"High $2,400 | Low $2,400","$2,160 - $2,640",--,1,175.9%,"$2,400"
/air-yeezy-1-blink,04/04/2009,$250,"$3,450",Size 9,,"High $3,450 | Low $3,450","$3,105 - $3,795",--,1,1280.0%,"$3,450"
/asics-gel-lyte-iii-ronnie-fieg-salmon-toes,09/30/2011,$130,"$1,500",Size 9,,"High $1,500 | Low $1,500","$1,350 - $1,650",--,1,1053.8%,"$1,500"
/air-max-1-ams-parra-amsterdam,08/01/2005,,"$3,539",Size 11.5,,"High $3,539 | Low $3,539","$3,185 - $3,893",--,1,"$3,539",
/fear-of-god-military-sneaker-kith-new-york-blue,03/08/2017,"$1,195",$400,Size 47,,High -- | Low --,-- - --,--,--,--,
/reebok-instapump-fury-aape-by-a-bathing-ape,08/24/2013,$175,$290,Size 10,,High -- | Low --,-- - --,--,--,--,
/air-max-1-kid-robot-2005,02/11/2005,$150,"$2,500",Size 10.5,,High -- | Low --,-- - --,--,--,--,
/asics-gel-lyte-iii-woei-cervidae,06/30/2012,$170,$545,Size 9.5,,High -- | Low --,-- - --,--,--,--,
/asics-gel-lyte-iii-ronnie-fieg-mint-leaf,07/15/2011,$120,$600,Size 10.5,,High -- | Low --,-- - --,--,--,--,
/lebron-8-112-pack-clark-kent,08/01/2011,,"$1,250",Size 11.5,,High -- | Low --,-- - --,--,--,--,
/vans-chukka-boot-lx-kaws-the-simpsons-2007,07/14/2007,$100,"$1,000",Size 10.5,,High -- | Low --,-- - --,--,--,--,
/asics-gel-lyte-iii-ronnie-fieg-cove,09/03/2010,$115,$800,Size 9.5,,High -- | Low --,-- - --,--,--,--,
/nike-zoom-tempo-next-flyease-black-white,10/01/2020,$200,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-247-deconstructed-grey,,$90,$52,Size 11,,High $66 | Low $52,$46 - $59,12.9%,2,$59,
/adidas-tubular-radial-light-grey-black-vintage-white,,,$65,Size 11.5,,High $72 | Low $65,$62 - $69,5.4%,2,$69,
/nike-roshe-run-teal-vapor-green-qs,,,$120,Size 7.5W,,High -- | Low --,-- - --,--,--,--,
/vans-mash-hi-cut-and-paste-black-white,09/17/2020,$157,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-versa-pump-fury-minions-vicious-6-td,10/01/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-mash-hi-cut-and-paste-white,09/17/2020,$157,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-comfycush-era-depop-le-mai-lemaow,08/14/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-hi-pride-2020-gs,05/29/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-instapump-fury-xlarge,09/26/2020,$175,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-nizza-hi-jelly-signal-green-w,09/02/2020,$120,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-slip-on-moma-shapes-ps,09/30/2020,$45,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-70s-hi-mi-gente-natural-ivory,09/16/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/ugg-ca805-white-mountaineering-black,09/22/2020,$325,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-70s-hi-88-all-star-game-chicago-bulls,06/02/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/clarks-desert-rock-gore-tex-beams-navy-suede,07/31/2020,$310,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-crv-cove-black,06/22/2020,$80,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-slip-on-v-moma-shapes-td,09/30/2020,$35,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-rc205-beauty-youth-beige,09/13/2020,$114,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-lqdcell-shatter-first-mile-camo-black-w,04/22/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/sperry-top-sider-cvo-beams-plus-ecru,08/04/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-higera-alexander-lee-chang,08/12/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-numeric-379-junya-watanabe-beige,09/11/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-freestyle-hi-dc-wonder-woman-grey-td,09/16/2020,$70,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-sk8-hi-haven-black-2020,09/19/2020,$137,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-hi-chicago-bulls-denim,06/01/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-icon-v-stickball-pack,09/15/2020,$130,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-hi-pride-rainbow-black-2020-gs,05/29/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-fast-emoji-td,09/04/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/gant-roccia-vet-boot-diemme-solar-power,09/24/2020,$460,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-star-player-ox-reverse-terry-white,09/22/2020,$95,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-stan-smith-beams,09/23/2020,$146,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-tabi-instapump-fury-maison-margiela-triple-white-flat-w,09/23/2020,"$1,150",--,Size --,,High -- | Low --,-- - --,--,--,--,
/ugg-ca805-white-mountaineering-grey,09/22/2020,$325,--,Size --,,High -- | Low --,-- - --,--,--,--,
/mizuno-sky-medal-black-fiery-coral,08/22/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-superstar-bold-k-pop-cloud-white-w,09/01/2020,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-super-comfycush-era-depop-jessica-luostarinen,08/14/2020,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/saucony-kinvara-11-prinkshop-w,09/16/2020,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-fast-emoji-gs,09/04/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-gel-kayano-5-og-moussy,09/04/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-fresh-foam-more-trail-v1-dark-blaze-mulberry,10/01/2020,$165,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-forever-floatride-grow-white-straw-w,10/01/2020,$120,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-gel-1090-midnight-pure-silver,09/16/2020,$95,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-tabi-instapump-fury-maison-margiela-tricolor-heel-w,09/23/2020,"$1,490",--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-classic-leather-dc-wonder-woman-night-black-td,09/16/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/es-quattro-black-gum-2020,09/25/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-star-player-ox-reverse-terry-pink,09/22/2020,$95,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-lqdcell-hydra-first-mile-camo-black,04/22/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/clarks-originals-desert-boot-antonia-paisley,09/30/2020,$210,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-lqdcell-hydra-first-mile-camo-white,04/22/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/on-cyclon-white,09/16/2020,$30,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-gel-kyrios-safety-yellow-black,09/16/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/mizuno-court-select-x-large,08/01/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/k-swiss-classic-pro-harry-potter-hufflepuff-ps,07/31/2020,$45,--,Size --,,High -- | Low --,-- - --,--,--,--,
/es-quattro-white-2020,09/25/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-zig-kinetica-horizon-edge-ximonleee-black,10/02/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-70s-hi-88-all-star-game-seattle-supersonics,06/02/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-zig-kinetica-2-charli-cohen-black-w,06/29/2020,$130,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-fresh-foam-more-trail-v1-black-dark-blaze,10/01/2020,$165,--,Size --,,High -- | Low --,-- - --,--,--,--,
/under-armour-embiid-one-origin-gs,09/18/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/gant-roccia-vet-boot-diemme-dry-sand,09/24/2020,$460,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-numeric-379-junya-watanabe-black,09/11/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-rc205-beauty-youth-beige-w,09/13/2020,$114,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-club-c-minions-td,10/01/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-70s-ox-pride-2020,05/29/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/karhu-synchron-classic-hockey,10/02/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/gant-roccia-vet-boot-diemme-persimmon-orange,09/24/2020,$460,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-gel-kyrios-black-red,09/16/2020,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/karhu-legacy-96-hockey,10/02/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-old-skool-moma-color-wheel-gs,09/30/2020,$60,--,Size --,,High -- | Low --,-- - --,--,--,--,
/karhu-aria-95-hockey-black,10/02/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/sperry-top-sider-cvo-beams-plus-dark-navy,08/04/2020,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-air-max-zm950-black-purple-pink-w,10/05/2020,$160,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-tabi-instapump-fury-maison-margiela-triple-black-heel-w,09/23/2020,"$1,490",--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-old-skool-v-moma-color-wheel-td,09/30/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-campus-homemade-pack-purple-td,08/29/2020,$55,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-numeric-379-junya-watanabe-blue,09/11/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-y-3-notoma-trace-khaki,10/01/2020,$400,--,Size --,,High -- | Low --,-- - --,--,--,--,
/k-swiss-classic-pro-harry-potter-ravenclaw-gs,07/31/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/k-swiss-classic-pro-harry-potter-hufflepuff-gs,07/31/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/on-cyclon-white-w,09/16/2020,$30,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-gazelle-vintage-black-white-billys,09/23/2020,$120,--,Size --,,High -- | Low --,-- - --,--,--,--,
/new-balance-crv-cove-grey,06/22/2020,$80,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-fast-emoji-ps,09/04/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-sk8-hi-haven-sand,09/19/2020,$137,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-slip-on-moma-shapes-gs,09/30/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-outdoor-boost-stella-mccartney-night-steel-w,10/01/2020,$220,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-workout-plus-dc-wonder-woman-ps,09/16/2020,$65,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-club-c-minions-ps,10/01/2020,$65,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-air-huarache-run-ultra-se-black-black-white,,$130,$109,Size 11,,High $109 | Low $109,$98 - $120,--,1,$109,
/nike-nike-air-huarache-pro-mid-metal-black,,$95,$28,Size 10,,High $28 | Low $28,$26 - $31,--,1,$28,
/nike-kd-8-easter-2016-gs,03/25/2016,$125,$100,Size 7Y,,High $100 | Low $100,$90 - $110,--,1,$100,
/nike-huarache-light-2011-anthracite-black-purple-w,,,$39,Size 7W,,High $39 | Low $39,$35 - $43,--,1,$39,
/vans-era-supreme-x-cdg-harold-hunter-black,03/13/2014,,$250,Size 10.5,,High $250 | Low $250,$225 - $275,--,1,$250,
/new-balance-fuelcell-echo-big-league-chew-big-rally-blue-raspberry,02/28/2020,,$75,Size 11.5,,High $75 | Low $75,$68 - $83,--,1,$75,
/nike-force-zoom-trout-6-turf-university-red,,$120,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-z-code-dark-beetroot,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-slip-on-off-the-white-green-gs,07/31/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-dreamer-super-mario-sunshine-ps,09/17/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-pro-leather-x2-paria-farzaneh,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-z-code-blue-void-university-red,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-react-presto-cosmic-clay,,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-future-rider-sandal-liu-wen-white-black-w,07/10/2020,$50,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-100-hi-bt21-black,07/23/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-legacy-312-desert-camo-td,01/01/2019,$55,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-adapt-bb-2-astronomy-blue-japan-charger,,$400,--,Size --,,High -- | Low --,-- - --,--,--,--,
/filling-pieces-mondo-2-ripple-bianco-purple,05/16/2020,$215,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-old-skool-off-the-white-navy-gs,07/31/2020,$60,--,Size --,,High -- | Low --,-- - --,--,--,--,
/li-ning-essence-neil-barrett-white-black,,$275,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-evoride-orphe-black-gold,,$325,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-huarache-run-cargo-khaki-cargo-khaki-white,,$68,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-club-c-wool-corn-collegiate-navy,09/19/2020,$95,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-canvas-hi-coach-black,10/10/2020,$160,--,Size --,,High -- | Low --,-- - --,--,--,--,
/and1-onslaught-mixtape-2007,07/07/2007,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-z-code-carbon-green,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-qak-cp-white,,$103,--,Size --,,High -- | Low --,-- - --,--,--,--,
/saucony-grid-web-white-mountaineering-black-white,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-70s-hi-egret-multi-black-floral-office-uk-exclusive,01/01/2020,$96,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-canvas-hi-coach-green,10/10/2020,$160,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-check-canvas-sb-black-gs,,$55,--,Size --,,High -- | Low --,-- - --,--,--,--,
/li-ning-essence-neil-barrett-olive,,$275,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-cluc-c-85-blackeyepatch-black,07/22/2020,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-zoom-sharkalaid-gi-joe-storm-shadow,08/15/2009,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-dreamer-super-mario-sunshine-td,09/17/2020,$70,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-z-code-blue-void-fierce-purple,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-ox-bt21-black,01/01/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/dc-infinite-40s-shorties,07/25/2020,$60,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-1-retro-ko-high-storm-blue,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/vans-sk8-hi-off-the-white-pink-gs,07/31/2020,$70,--,Size --,,High -- | Low --,-- - --,--,--,--,
/saucony-switchback-white-mountaineering,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-club-champion-open-membership,08/31/2020,$90,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-zoom-soldier-1-fairfax-away-pe,01/01/2008,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/merrell-agility-synthesis-honey-stinger-w,09/17/2020,$120,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-max-200-jumpman-mlb-family-pe,09/10/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/asics-evoride-orphe-white-gold,,$325,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-3-plastic-gulf-steam-sunny-lime,01/01/2020,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-harden-b-e-blue,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-sfb-gen-2-8-sage,,$165,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-nyjah-free-sb-photo-blue,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-rs-dreamer-super-mario-galaxy-ps,09/17/2020,$85,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-shaqnosis-halloween-2020,10/14/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-pump-omni-lite-swirl-commonwealth-black,01/01/2008,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-air-3-garnett-hoh-metallic-gold,01/01/2010,$140,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-yeezy-700-v3-clay-brown-infants,,$140,--,Size --,,High -- | Low --,-- - --,--,--,--,
/karhu-synchron-colours-of-mood,09/04/2020,$140,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-kd-13-cool-grey,,$150,--,Size --,,High -- | Low --,-- - --,--,--,--,
/reebok-npc-glove-leather-size-exclusive,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/puma-mcq-run-mid-alexander-mcqueen-avocado,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-pg-4-christmas-2020-gs,,$100,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-air-huarache-comet-blue-metallic-silver,,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/converse-chuck-taylor-all-star-100-ox-bt21-white,07/23/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-delta-sp-black-flax-ps,,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-daybreak-pocket-black-w,08/29/2020,$115,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-zoom-vapor-95-tour-black-hyper-punch,01/01/2017,$130,--,Size --,,High -- | Low --,-- - --,--,--,--,
/under-armour-curry-5-white-ice-gs,01/01/2018,$110,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-ultra-boost-20-stella-mccartney-light-flash-yellow-soft-powder-w,01/01/2020,$230,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-legacy-312-low-black-white-teal-tint-ps,08/01/2019,$70,--,Size --,,High -- | Low --,-- - --,--,--,--,
/a-bathing-ape-bapesta-low-lime-camo-light-blue-w,09/20/2020,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/adidas-d-lillard-2-collegiate-royal,10/24/2016,,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-legacy-312-low-lakers-ps,07/20/2019,$65,--,Size --,,High -- | Low --,-- - --,--,--,--,
/nike-sb-dunk-low-medicom-toy-2020,08/25/2020,$125,$340,Size 9,,"High $1,481 | Low $290",$303 - $377,10.8%,3260,172.0%,$438
/air-jordan-x-converse-pack-why-not,10/02/2020,$425,$756,Size 11,,"High $1,700 | Low $523","$478 - $1,033",36.7%,47,77.8%,$710
/nike-sb-dunk-low-pro-hennessy,04/01/2020,$100,$230,Size 8.5,,High $343 | Low $110,$210 - $250,8.7%,3903,130.0%,$187
/nike-air-vapormax-2019-triple-black,01/10/2019,$190,$106,Size 9,,High $329 | Low $40,$101 - $111,4.9%,2960,$129,
/nike-air-max-1-anniversary-orange-2020,07/30/2020,$140,$189,Size 9.5,,High $365 | Low $155,$176 - $202,6.8%,1810,35.0%,$227
/nike-air-force-1-07-black-black,09/22/2017,$90,$80,Size 13,,High $255 | Low $37,$70 - $90,12.5%,3425,$84,
/air-jordan-1-mid-triple-white-2-2020,06/01/2020,$115,$130,Size 11.5,,High $235 | Low $68,$112 - $148,13.6%,1568,13.0%,$123
/converse-chuck-taylor-all-star-lugged-hi-a-cold-wall,09/01/2020,$140,$189,Size 11,,High $310 | Low $129,$167 - $211,11.7%,962,35.0%,$202
/vans-acer-ni-sp-rhude-multicolor,09/05/2020,$100,$170,Size 6,,High $459 | Low $159,$162 - $178,4.9%,603,70.0%,$230
/converse-chuck-taylor-all-star-70s-hi-fear-of-god-black-natural,02/26/2020,$110,$180,Size 8.5,,High $346 | Low $100,$162 - $198,10.0%,7124,63.9%,$161
/adidas-yzy-qntm-barium,06/25/2020,$250,$280,Size 11,,High $775 | Low $150,$252 - $308,9.9%,4888,12.0%,$325
/air-jordan-1-mid-bred-toe,01/01/2020,$110,$145,Size 9,,High $247 | Low $65,$115 - $175,20.6%,4784,31.8%,$125
/nike-lebron-18-reflections,09/21/2020,$225,$235,Size 10,,High $365 | Low $208,$203 - $267,13.8%,230,4.4%,$262
/air-jordan-1-mid-oakland,,$125,$120,Size 11.5,,High $235 | Low $95,$96 - $144,20.2%,387,$139,
/nike-sb-dunk-low-acg-terra,07/31/2020,$100,$304,Size 11,,High $552 | Low $224,$256 - $352,15.9%,2230,203.9%,$307
/nike-sb-dunk-low-instant-skateboards,09/19/2020,,$540,Size 9,,"High $1,000 | Low $279",$485 - $595,10.3%,730,$562,
/air-jordan-1-mid-royal-2019,01/02/2020,$110,$154,Size 12,,High $275 | Low $66,$142 - $166,8.1%,4906,40.0%,$119
/adidas-ultra-boost-20-triple-black,12/06/2019,$180,$99,Size 13,,High $225 | Low $70,$93 - $105,6.5%,2216,$118,
/nike-air-max-90-safari-2020,10/03/2020,,$190,Size 8.5,,High $350 | Low $170,$172 - $208,9.3%,40,$215,
/nike-air-force-1-react-white-light-bone,05/08/2020,$120,$351,Size 7.5,,High $396 | Low $121,$306 - $396,12.8%,6981,192.5%,$187
/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-white,01/27/2019,$125,$169,Size 11.5,,High $328 | Low $92,$158 - $180,6.5%,5708,35.2%,$163
/timberland-6-black-nubuck,01/01/2018,$190,$170,Size 11,,High $219 | Low $70,$157 - $183,7.9%,1275,$142,
